flight_number,flight_title,service_provider_name,scheduled_time,departure_time,date
BT 316,Riia,Air Baltic Corporation,13:50,,2025-03-17
BT 877,Barcelona,Air Baltic Corporation,14:05,,2025-03-17
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-03-17
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,14:30,,2025-03-17
AY 1020,Helsingi,Finnair,14:40,,2025-03-17
U5 7105,Sharm El Sheikh,SkyUp MT,14:55,,2025-03-17
AY 1022,Helsingi,Finnair,15:35,,2025-03-17
BT 861,Pariis,Air Baltic Corporation,15:55,,2025-03-17
AY 1024,Helsingi,Finnair,16:35,,2025-03-17
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-03-17
OJ 225,Kärdla,Nyxair,17:00,,2025-03-17
BT 859,Amsterdam,Air Baltic Corporation,17:05,,2025-03-17
FR 736,Viin,Ryanair,17:10,,2025-03-17
AY 1026,Helsingi,Finnair,17:20,,2025-03-17
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-03-17
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-03-17
OJ 207,Kuressaare,Nyxair,18:30,,2025-03-17
FR 4623,Stockholm,Ryanair,18:50,,2025-03-17
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-03-17
FR 8903,Milano,Ryanair,20:35,,2025-03-17
FR 9641,Paphos,Ryanair,20:45,,2025-03-17
SK 1749,Stockholm,Scandinavian Airlines System (SAS),21:05,,2025-03-17
BT 318,Riia,Air Baltic Corporation,21:25,,2025-03-17
AY 1028,Helsingi,Finnair,21:30,,2025-03-17
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2024-08-10
CAI 528,Antalya,Corendon Airlines,04:35,,2024-08-10
TK 3025,Antalya,Turkish Airlines,04:45,,2024-08-10
STM 3461,Antalya,Skystream Airlines,05:30,,2024-08-10
BT 362,Riia,Air Baltic Corporation,05:35,,2024-08-10
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-08-10
AY 1036,Helsingi,Finnair,06:00,,2024-08-10
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-08-10
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:10,,2024-08-10
AY 1012,Helsingi,Finnair,06:55,,2024-08-10
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:10,,2024-08-10
BT 823,München,Air Baltic Corporation,07:20,,2024-08-10
BT 847,Dubrovnik,Air Baltic Corporation,07:20,,2024-08-10
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-08-10
BT 312,Riia,Air Baltic Corporation,09:10,,2024-08-10
OJ 223,Kärdla,Nyxair,09:15,,2024-08-10
FR 736,Viin,Ryanair,09:45,,2024-08-10
AY 1014,Helsingi,Finnair,09:55,,2024-08-10
OJ 201,Kuressaare,Nyxair,10:05,,2024-08-10
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:55,,2024-08-10
AY 1016,Helsingi,Finnair,11:45,,2024-08-10
FR 5694,Dublin,Ryanair,13:25,,2024-08-10
BT 879,Malaga,Air Baltic Corporation,13:35,,2024-08-10
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2024-08-10
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-08-10
AY 1020,Helsingi,Finnair,14:55,,2024-08-10
BT 314,Riia,Air Baltic Corporation,15:20,,2024-08-10
BT 811,Kopenhaagen,Air Baltic Corporation,15:20,,2024-08-10
SK 1745,Stockholm,Scandinavian Airlines System (SAS),15:25,,2024-08-10
HN 3471,Heraklion,Heston Airlines,15:35,,2024-08-10
BT 871,London,Air Baltic Corporation,15:55,,2024-08-10
AY 1022,Helsingi,Finnair,16:35,,2024-08-10
AY 1024,Helsingi,Finnair,17:20,,2024-08-10
FR 4623,Stockholm,Ryanair,17:30,,2024-08-10
BT 845,Burgas,Air Baltic Corporation,18:10,,2024-08-10
LH 883,Frankfurt,Deutsche Lufthansa,18:25,,2024-08-10
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-08-10
LH 2405,München,Deutsche Lufthansa,19:05,,2024-08-10
TK 1424,Istanbul,Turkish Airlines,19:40,,2024-08-10
FR 330,Veneetsia-Treviso,Ryanair,20:10,,2024-08-10
BT 889,Malta,Air Baltic Corporation,21:00,,2024-08-10
BT 318,Riia,Air Baltic Corporation,21:40,,2024-08-10
AY 1032,Helsingi,Finnair,22:20,,2024-08-10
FR 2224,London,Ryanair,22:30,,2024-08-10
HOT 3431,Burgas,Valletta Airlines,,,2025-07-18
BT 362,Riia,Air Baltic Corporation,05:40,,2025-07-18
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-07-18
LX 1317,Zürich,Swiss,06:00,,2025-07-18
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-07-18
AY 1036,Helsingi,Finnair,06:00,,2025-07-18
BT 861,Pariis,Air Baltic Corporation,06:40,,2025-07-18
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-07-18
AY 1012,Helsingi,Finnair,06:55,,2025-07-18
BT 885,Rhodos,Air Baltic Corporation,07:10,,2025-07-18
BT 823,München,Air Baltic Corporation,07:15,,2025-07-18
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-07-18
OJ 223,Kärdla,Nyxair,07:30,,2025-07-18
OJ 201,Kuressaare,Nyxair,07:40,,2025-07-18
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2025-07-18
BT 312,Riia,Air Baltic Corporation,09:05,,2025-07-18
AY 1014,Helsingi,Finnair,10:00,,2025-07-18
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:45,,2025-07-18
AY 1016,Helsingi,Finnair,11:00,,2025-07-18
FH 418,Antalya,Freebird Airlines,12:05,,2025-07-18
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-07-18
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-07-18
AY 1018,Helsingi,Finnair,12:55,,2025-07-18
BT 316,Riia,Air Baltic Corporation,13:55,,2025-07-18
BT 821,Berliin,Air Baltic Corporation,14:00,,2025-07-18
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-07-18
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-07-18
AY 1020,Helsingi,Finnair,14:55,,2025-07-18
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-07-18
AY 1022,Helsingi,Finnair,16:45,,2025-07-18
OJ 225,Kärdla,Nyxair,17:00,,2025-07-18
BT 906,Vilnius,Air Baltic Corporation,17:00,,2025-07-18
AY 1024,Helsingi,Finnair,17:20,,2025-07-18
BT 849,Split,Air Baltic Corporation,17:25,,2025-07-18
FR 4623,Stockholm,Ryanair,17:45,,2025-07-18
OJ 207,Kuressaare,Nyxair,18:30,,2025-07-18
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-07-18
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-07-18
BT 851,Brüssel,Air Baltic Corporation,19:00,,2025-07-18
LH 2405,München,Deutsche Lufthansa,19:10,,2025-07-18
TO 7401,Pariis,Transavia France,19:45,,2025-07-18
AY 1028,Helsingi,Finnair,20:00,,2025-07-18
EW 4281,Praha,Eurowings,20:30,,2025-07-18
W9 5446,London,Wizz Air UK,21:10,,2025-07-18
BT 318,Riia,Air Baltic Corporation,21:25,,2025-07-18
FR 2733,Berliin,Ryanair,21:30,,2025-07-18
AY 1032,Helsingi,Finnair,22:20,,2025-07-18
FR 2224,London,Ryanair,23:35,,2025-07-18
BT 843,Tirana,Air Baltic Corporation,23:45,,2025-07-18
FH 732,Antalya,Freebird Airlines,,,2025-09-07
BT 849,Split,Air Baltic Corporation,05:05,,2025-09-07
BT 362,Riia,Air Baltic Corporation,05:40,,2025-09-07
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-09-07
BT 865,Nice,Air Baltic Corporation,06:00,,2025-09-07
AY 1036,Helsingi,Finnair,06:00,,2025-09-07
LX 1317,Zürich,Swiss,06:00,,2025-09-07
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-09-07
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:35,,2025-09-07
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:15,,2025-09-07
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-09-07
HN 3415,Tivat,Heston Airlines,07:30,,2025-09-07
BT 887,Heraklion,Air Baltic Corporation,07:55,,2025-09-07
AY 1012,Helsingi,Finnair,08:00,,2025-09-07
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2025-09-07
BT 312,Riia,Air Baltic Corporation,09:05,,2025-09-07
AY 1014,Helsingi,Finnair,10:00,,2025-09-07
FR 8903,Milano,Ryanair,10:10,,2025-09-07
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:00,,2025-09-07
FR 2224,London,Ryanair,11:25,,2025-09-07
AY 1016,Helsingi,Finnair,11:35,,2025-09-07
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-09-07
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-09-07
AY 1018,Helsingi,Finnair,12:55,,2025-09-07
LH 2405,München,Deutsche Lufthansa,12:55,,2025-09-07
BT 811,Kopenhaagen,Air Baltic Corporation,13:05,,2025-09-07
FR 4645,Stockholm,Ryanair,13:25,,2025-09-07
BT 821,Berliin,Air Baltic Corporation,13:55,,2025-09-07
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-09-07
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-09-07
LH 881,Frankfurt,Deutsche Lufthansa,14:25,,2025-09-07
AY 1020,Helsingi,Finnair,14:55,,2025-09-07
BT 316,Riia,Air Baltic Corporation,15:30,,2025-09-07
FR 5694,Dublin,Ryanair,15:35,,2025-09-07
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-09-07
FR 2733,Berliin,Ryanair,16:20,,2025-09-07
EW 4281,Praha,Eurowings,16:40,,2025-09-07
OJ 225,Kärdla,Nyxair,17:00,,2025-09-07
SK 1745,Stockholm,Scandinavian Airlines System (SAS),17:05,,2025-09-07
AY 1024,Helsingi,Finnair,17:20,,2025-09-07
BT 853,Brüssel,Air Baltic Corporation,17:30,,2025-09-07
BT 863,Pariis,Air Baltic Corporation,17:45,,2025-09-07
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-09-07
OJ 207,Kuressaare,Nyxair,18:30,,2025-09-07
BT 827,München,Air Baltic Corporation,19:00,,2025-09-07
LH 883,Frankfurt,Deutsche Lufthansa,19:00,,2025-09-07
BT 815,Oslo,Air Baltic Corporation,20:45,,2025-09-07
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:50,,2025-09-07
W9 5446,London,Wizz Air UK,21:10,,2025-09-07
BT 318,Riia,Air Baltic Corporation,21:25,,2025-09-07
BT 906,Vilnius,Air Baltic Corporation,22:25,,2025-09-07
AY 1032,Helsingi,Finnair,22:35,,2025-09-07
FR 4623,Stockholm,Ryanair,23:55,,2025-09-07
4M 936,Antalya,Mavi Gök Airlines (MGA),,,2024-11-03
BT 362,Riia,Air Baltic Corporation,05:30,,2024-11-03
LH 885,Frankfurt,Deutsche Lufthansa,05:55,,2024-11-03
AY 1036,Helsingi,Finnair,06:00,,2024-11-03
LX 1317,Zürich,Swiss,06:05,,2024-11-03
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2024-11-03
BT 821,Berliin,Air Baltic Corporation,07:00,,2024-11-03
BT 893,Gran Canaria,Air Baltic Corporation,07:25,,2024-11-03
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2024-11-03
HN 3453,Sharm El Sheikh,Heston Airlines,08:00,,2024-11-03
AY 1012,Helsingi,Finnair,08:25,,2024-11-03
BT 815,Oslo,Air Baltic Corporation,08:35,,2024-11-03
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2024-11-03
BT 312,Riia,Air Baltic Corporation,08:55,,2024-11-03
AY 1014,Helsingi,Finnair,10:35,,2024-11-03
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:40,,2024-11-03
BT 811,Kopenhaagen,Air Baltic Corporation,12:15,,2024-11-03
TK 1422,Istanbul,Turkish Airlines,12:20,,2024-11-03
FR 9914,Barcelona,Ryanair,13:00,,2024-11-03
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2024-11-03
4M 966,Antalya,Mavi Gök Airlines (MGA),14:00,,2024-11-03
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2024-11-03
FR 4623,Stockholm,Ryanair,14:25,,2024-11-03
AY 1020,Helsingi,Finnair,14:40,,2024-11-03
BT 316,Riia,Air Baltic Corporation,15:20,,2024-11-03
AY 1022,Helsingi,Finnair,15:35,,2024-11-03
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-11-03
AY 1024,Helsingi,Finnair,16:25,,2024-11-03
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:40,,2024-11-03
BT 851,Brüssel,Air Baltic Corporation,16:45,,2024-11-03
OJ 225,Kärdla,Nyxair,17:00,,2024-11-03
FR 5605,Rooma,Ryanair,17:05,,2024-11-03
AY 1026,Helsingi,Finnair,17:40,,2024-11-03
LH 883,Frankfurt,Deutsche Lufthansa,17:55,,2024-11-03
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2024-11-03
OJ 207,Kuressaare,Nyxair,18:30,,2024-11-03
TK 1424,Istanbul,Turkish Airlines,18:45,,2024-11-03
D8 2011,Oslo,Norwegian Air Sweden AOC,19:30,,2024-11-03
FR 330,Veneetsia-Treviso,Ryanair,19:55,,2024-11-03
FR 4764,Milano,Ryanair,20:25,,2024-11-03
BT 318,Riia,Air Baltic Corporation,21:25,,2024-11-03
AY 1028,Helsingi,Finnair,21:30,,2024-11-03
W9 5446,London,Wizz Air UK,21:30,,2024-11-03
FR 2224,London,Ryanair,22:00,,2024-11-03
AY 1032,Helsingi,Finnair,22:20,,2024-11-03
BT 362,Riia,Air Baltic Corporation,05:30,,2025-01-02
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-01-02
AY 1036,Helsingi,Finnair,06:00,,2025-01-02
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2025-01-02
BT 823,München,Air Baltic Corporation,07:05,,2025-01-02
OJ 223,Kärdla,Nyxair,07:30,,2025-01-02
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-01-02
OJ 201,Kuressaare,Nyxair,07:40,,2025-01-02
BT 7701,Kopenhaagen,Air Baltic Corporation,07:50,,2025-01-02
BT 881,Tenerife,Air Baltic Corporation,08:10,,2025-01-02
AY 1012,Helsingi,Finnair,08:25,,2025-01-02
BT 312,Riia,Air Baltic Corporation,08:55,,2025-01-02
AY 1014,Helsingi,Finnair,10:35,,2025-01-02
FR 736,Viin,Ryanair,11:00,,2025-01-02
BT 815,Oslo,Air Baltic Corporation,12:20,,2025-01-02
BT 811,Kopenhaagen,Air Baltic Corporation,13:40,,2025-01-02
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-01-02
AY 1020,Helsingi,Finnair,14:40,,2025-01-02
BT 316,Riia,Air Baltic Corporation,15:20,,2025-01-02
BT 1019,Gran Canaria,Air Baltic Corporation,15:30,,2025-01-02
AY 1022,Helsingi,Finnair,15:35,,2025-01-02
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-01-02
BT 871,London,Air Baltic Corporation,16:00,,2025-01-02
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-01-02
BT 851,Brüssel,Air Baltic Corporation,16:45,,2025-01-02
OJ 225,Kärdla,Nyxair,17:00,,2025-01-02
FR 5605,Rooma,Ryanair,17:05,,2025-01-02
AY 1026,Helsingi,Finnair,17:20,,2025-01-02
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-01-02
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-01-02
OJ 207,Kuressaare,Nyxair,18:30,,2025-01-02
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-01-02
FR 2224,London,Ryanair,19:35,,2025-01-02
FR 8903,Milano,Ryanair,20:40,,2025-01-02
AY 1028,Helsingi,Finnair,21:15,,2025-01-02
BT 318,Riia,Air Baltic Corporation,21:25,,2025-01-02
FR 2733,Berliin,Ryanair,21:55,,2025-01-02
AY 1032,Helsingi,Finnair,22:20,,2025-01-02
FR 4623,Stockholm,Ryanair,23:10,,2025-01-02
BT 362,Riia,Air Baltic Corporation,05:30,,2024-11-26
LO 792,Varssavi,LOT - Polish Airlines,05:40,,2024-11-26
LH 885,Frankfurt,Deutsche Lufthansa,05:55,,2024-11-26
AY 1036,Helsingi,Finnair,06:00,,2024-11-26
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2024-11-26
BT 904,Vilnius,Air Baltic Corporation,07:00,,2024-11-26
BT 823,München,Air Baltic Corporation,07:05,,2024-11-26
OJ 223,Kärdla,Nyxair,07:30,,2024-11-26
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2024-11-26
OJ 201,Kuressaare,Nyxair,07:40,,2024-11-26
AY 1012,Helsingi,Finnair,08:25,,2024-11-26
BT 312,Riia,Air Baltic Corporation,08:55,,2024-11-26
AY 1014,Helsingi,Finnair,10:35,,2024-11-26
BT 7781,Sharm El Sheikh,Air Baltic Corporation,11:15,,2024-11-26
FR 2224,London,Ryanair,11:25,,2024-11-26
FR 4764,Milano,Ryanair,11:35,,2024-11-26
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2024-11-26
AY 1020,Helsingi,Finnair,14:40,,2024-11-26
BT 316,Riia,Air Baltic Corporation,15:20,,2024-11-26
AY 1022,Helsingi,Finnair,15:35,,2024-11-26
BT 871,London,Air Baltic Corporation,16:00,,2024-11-26
AY 1024,Helsingi,Finnair,16:30,,2024-11-26
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-11-26
OJ 225,Kärdla,Nyxair,17:00,,2024-11-26
AY 1026,Helsingi,Finnair,17:20,,2024-11-26
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2024-11-26
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2024-11-26
OJ 207,Kuressaare,Nyxair,18:30,,2024-11-26
BT 906,Vilnius,Air Baltic Corporation,18:30,,2024-11-26
TK 1424,Istanbul,Turkish Airlines,18:45,,2024-11-26
AY 1028,Helsingi,Finnair,21:15,,2024-11-26
BT 318,Riia,Air Baltic Corporation,21:25,,2024-11-26
FR 9914,Barcelona,Ryanair,21:50,,2024-11-26
AY 1032,Helsingi,Finnair,22:20,,2024-11-26
U5 7103,Sharm El Sheikh,SkyUp MT,,,2024-10-16
A3 771,Ateena,Aegean Airlines,,,2024-10-16
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2024-10-16
BT 362,Riia,Air Baltic Corporation,05:35,,2024-10-16
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-10-16
AY 1036,Helsingi,Finnair,06:00,,2024-10-16
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-10-16
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-10-16
AY 1012,Helsingi,Finnair,06:55,,2024-10-16
BT 865,Nice,Air Baltic Corporation,07:10,,2024-10-16
BT 851,Brüssel,Air Baltic Corporation,07:20,,2024-10-16
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-10-16
OJ 223,Kärdla,Nyxair,07:30,,2024-10-16
OJ 201,Kuressaare,Nyxair,07:40,,2024-10-16
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:45,,2024-10-16
BT 902,Vilnius,Air Baltic Corporation,09:00,,2024-10-16
BT 312,Riia,Air Baltic Corporation,09:10,,2024-10-16
FR 2733,Berliin,Ryanair,09:15,,2024-10-16
AY 1014,Helsingi,Finnair,09:55,,2024-10-16
FR 4764,Milano,Ryanair,10:05,,2024-10-16
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:55,,2024-10-16
RK 2224,London,Ryanair UK,11:05,,2024-10-16
AY 1016,Helsingi,Finnair,11:45,,2024-10-16
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-10-16
TK 1422,Istanbul,Turkish Airlines,12:35,,2024-10-16
LH 2405,München,Deutsche Lufthansa,12:55,,2024-10-16
AY 1018,Helsingi,Finnair,12:55,,2024-10-16
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2024-10-16
BT 887,Heraklion,Air Baltic Corporation,13:50,,2024-10-16
SK 1773,Stockholm,Scandinavian Airlines System (SAS),13:55,,2024-10-16
FR 6069,Stockholm,Ryanair,14:05,,2024-10-16
BT 821,Berliin,Air Baltic Corporation,14:10,,2024-10-16
PC 5962,Antalya,Pegasus Airlines,14:15,,2024-10-16
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-10-16
AY 1020,Helsingi,Finnair,14:55,,2024-10-16
HOT 3491,Larnaca,Valletta Airlines,15:00,,2024-10-16
BT 314,Riia,Air Baltic Corporation,15:20,,2024-10-16
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2024-10-16
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-10-16
EW 4281,Praha,Eurowings,16:15,,2024-10-16
AY 1022,Helsingi,Finnair,16:35,,2024-10-16
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-10-16
OJ 225,Kärdla,Nyxair,17:00,,2024-10-16
AY 1024,Helsingi,Finnair,17:20,,2024-10-16
OJ 207,Kuressaare,Nyxair,18:30,,2024-10-16
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-10-16
LH 883,Frankfurt,Deutsche Lufthansa,18:40,,2024-10-16
FR 4657,Stockholm,Ryanair,18:55,,2024-10-16
BT 906,Vilnius,Air Baltic Corporation,19:45,,2024-10-16
SK 1749,Stockholm,Scandinavian Airlines System (SAS),19:55,,2024-10-16
AY 1028,Helsingi,Finnair,20:00,,2024-10-16
W4 6446,Milano,Wizz Air Malta,20:30,,2024-10-16
BT 318,Riia,Air Baltic Corporation,21:40,,2024-10-16
AY 1032,Helsingi,Finnair,22:20,,2024-10-16
W9 5446,London,Wizz Air UK,22:20,,2024-10-16
FR 8903,Milano,Ryanair,23:10,,2024-10-16
FR 4623,Stockholm,Ryanair,23:30,,2024-10-16
4M 936,Antalya,Mavi Gök Airlines (MGA),,,2025-07-28
BT 362,Riia,Air Baltic Corporation,05:40,,2025-07-28
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-07-28
AY 1036,Helsingi,Finnair,06:00,,2025-07-28
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-07-28
LX 1317,Zürich,Swiss,06:00,,2025-07-28
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-07-28
BT 902,Vilnius,Air Baltic Corporation,07:00,,2025-07-28
BT 885,Rhodos,Air Baltic Corporation,07:10,,2025-07-28
BT 851,Brüssel,Air Baltic Corporation,07:20,,2025-07-28
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-07-28
OJ 223,Kärdla,Nyxair,07:30,,2025-07-28
OJ 201,Kuressaare,Nyxair,07:40,,2025-07-28
AY 1012,Helsingi,Finnair,08:00,,2025-07-28
BT 312,Riia,Air Baltic Corporation,09:05,,2025-07-28
AY 1014,Helsingi,Finnair,10:00,,2025-07-28
HN 3411,Tivat,Heston Airlines,10:30,,2025-07-28
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:45,,2025-07-28
AY 1016,Helsingi,Finnair,11:35,,2025-07-28
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-07-28
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-07-28
AY 1018,Helsingi,Finnair,12:55,,2025-07-28
BT 316,Riia,Air Baltic Corporation,13:55,,2025-07-28
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-07-28
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-07-28
LH 881,Frankfurt,Deutsche Lufthansa,14:30,,2025-07-28
AY 1020,Helsingi,Finnair,14:55,,2025-07-28
FR 2733,Berliin,Ryanair,15:10,,2025-07-28
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-07-28
BT 821,Berliin,Air Baltic Corporation,16:35,,2025-07-28
AY 1022,Helsingi,Finnair,16:50,,2025-07-28
BT 861,Pariis,Air Baltic Corporation,16:55,,2025-07-28
OJ 225,Kärdla,Nyxair,17:00,,2025-07-28
BT 823,München,Air Baltic Corporation,17:15,,2025-07-28
AY 1024,Helsingi,Finnair,17:20,,2025-07-28
FR 4623,Stockholm,Ryanair,17:45,,2025-07-28
OJ 207,Kuressaare,Nyxair,18:30,,2025-07-28
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-07-28
LH 883,Frankfurt,Deutsche Lufthansa,18:55,,2025-07-28
LH 2405,München,Deutsche Lufthansa,19:10,,2025-07-28
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-07-28
AY 1028,Helsingi,Finnair,20:00,,2025-07-28
TO 7409,Pariis,Transavia France,20:05,,2025-07-28
BT 809,Kopenhaagen,Air Baltic Corporation,20:35,,2025-07-28
W9 5446,London,Wizz Air UK,21:10,,2025-07-28
BT 318,Riia,Air Baltic Corporation,21:25,,2025-07-28
BT 906,Vilnius,Air Baltic Corporation,21:35,,2025-07-28
AY 1032,Helsingi,Finnair,22:35,,2025-07-28
BT 843,Tirana,Air Baltic Corporation,23:25,,2025-07-28
FH 732,Antalya,Freebird Airlines,04:40,,2025-08-24
U5 7103,Sharm El Sheikh,SkyUp MT,,,2025-08-24
BT 849,Split,Air Baltic Corporation,05:05,,2025-08-24
BT 362,Riia,Air Baltic Corporation,05:40,,2025-08-24
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-08-24
LX 1317,Zürich,Swiss,06:00,,2025-08-24
BT 865,Nice,Air Baltic Corporation,06:00,,2025-08-24
AY 1036,Helsingi,Finnair,06:00,,2025-08-24
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-08-24
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:35,,2025-08-24
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:15,,2025-08-24
HN 3415,Tivat,Heston Airlines,07:30,,2025-08-24
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-08-24
BT 887,Heraklion,Air Baltic Corporation,07:55,,2025-08-24
AY 1012,Helsingi,Finnair,08:00,,2025-08-24
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2025-08-24
BT 312,Riia,Air Baltic Corporation,09:05,,2025-08-24
AY 1014,Helsingi,Finnair,10:00,,2025-08-24
EW 4281,Praha,Eurowings,10:00,,2025-08-24
FR 8903,Milano,Ryanair,10:10,,2025-08-24
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:00,,2025-08-24
FR 2224,London,Ryanair,11:25,,2025-08-24
AY 1016,Helsingi,Finnair,11:35,,2025-08-24
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-08-24
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-08-24
AY 1018,Helsingi,Finnair,12:55,,2025-08-24
LH 2405,München,Deutsche Lufthansa,12:55,,2025-08-24
BT 811,Kopenhaagen,Air Baltic Corporation,13:05,,2025-08-24
FR 4645,Stockholm,Ryanair,13:25,,2025-08-24
BT 821,Berliin,Air Baltic Corporation,13:55,,2025-08-24
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-08-24
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-08-24
LH 881,Frankfurt,Deutsche Lufthansa,14:25,,2025-08-24
AY 1020,Helsingi,Finnair,14:55,,2025-08-24
BT 316,Riia,Air Baltic Corporation,15:30,,2025-08-24
